ɔː ɹ ɪ k ə m ə s	auricomous
o ʊ v ɪ p ɑ z ɪ t ɚ	ovipositor
f ə ʊ t ɪ v	fotive
k ə n s ɛ p t͡ʃ u ə l	conceptual
k ə ɹ ə ʊ v ə l	corroval
k æ t ə m ə ɹ æ n	catamaran
ʍ a ɪ t t͡ʃ ɜː ɹ t͡ʃ	Whitechurch
s k ɪ z ə m o ʊ d͡ʒ ɛ n ə s ə s	schismogenesis
k ə p æ s ɪ f a ɪ	capacify
e ɹ z	aires
s w ɑ ð	swath
ɪ ɹ ɪ t e ɪ t ɪ d	irritated
l ɚ n ɪ d ɪ z ə m	learnedism
k ɹ i e ɪ t ɪ v ə t i	creativity
f e ɪ z ɪ k	phasic
b ɪ n ɪ m ɛ t ɪ n ɪ b	binimetinib
n æ n s ə n	Nanson
s uː ɡ ə	tsuga
k æ l s i j ɪ t	calceate
s iː s ɪ ŋ	ceasing
t ɔː t a ɪ l	tortile
p iː t ə	Peta
b ə t ɹ ɪ m	betrim
ɡ e ɪ z ə n	geason
m ɑː l ɑː w i	Malawi
j ə ɹ o ʊ æ f ɹ ə k ə n	Euroafrican
ɪ m p l a ɪ d	implied
ɑ b ɹ u t t s i	Abruzzi
t ə l ɪ θ ɹ o ʊ m a ɪ s n̩	telithromycin
s ʌ ð ə ɹ l ə n d	Sutherland
n ɪ ɡ ə ɹ l æ n d	Niggerland
w ɔː ɹ l ɪ ŋ	wharling
ɪ n k ɹ iː s t	increased
d ɹ ʌ n t͡ʃ i z	drunchies
b ɛ l i w ɑ ʃ	bellywash
ɑ ɹ t ɪ z ə n	artisan
t ə ɹ æ k s ə k ə m	Taraxacum
æ n θ ɹ ə p ɒ f ə d͡ʒ i	anthropophagy
l ɪ d ʒ i ɪ d	ligiid
t æ ɡ ə ɹ ə m	taghairm
b ʊ ə ɹ ʒ w ɑː z iː	bourgeoisie
k ə n f l u ə n s	confluence
ɑ v j ə l e ɪ ʃ ə n	ovulation
ə m ʌ k	amuck
d ɪ k ɒ k ʃ ə n	decoction
k ɒ z m ɒ p ɒ l ɪ s	cosmopolis
e ɪ b a ɪ ə d͡ʒ ɛ n ɪ k	abiogenic
d a ɪ ə t ɪ ʃ ə n	dietitian
h ʌ s k s	husks
j ɛ ə ɹ	Yare
ɡ ɹ e ɪ v ɹ ɑ b ɚ	graverobber
ɔ f ɪ s i	officey
ɛ k s k l uː s ɪ v ɪ t i	exclusivity
b o ʊ s	bose
æ p ə t a ɪ t	appetite
s ə ɹ v ə s	Cervus
ə s ɛ f ə l a ɪ	acephali
l æ m p ɹ ə f ɑ n ɪ k	lamprophonic
f iː d ɛ ɹ ɑː t ə s	foederatus
b ɪ s t ɹ ɪ t s ə	Bistrița
ʃ æ b	shab
d ɛ m ə n s t ɹ e ɪ t ɪ v	demonstrative
f l ɛ ɚ̯	flair
h æ n d s ə m l i	handsomely
d͡ʒ ʌ ŋ k	junk
t͡ʃ iː p a ʊ	qipao
b ɹ iː f	brief
p ɹ ɛ s l i	Presley
d͡ʒ ɪ b ə ɹ ɪ ʃ	gibberish
d ɪ s p l ɛ ʒ ɚ	displeasure
k ɑ m b ə t ɪ v	combative
ɡ ɹ ɪ f ɪ n	Griffin
ə b ɛ d n ɪ ɡ o ʊ	Abednego
f ɔ ɹ w ɛ n t	forwent
k ɹ ɪ t ɪ k l i	critically
ɪ v æ p ə ɹ e ɪ t	evaporate
w a ɪ ə ɹ m ə n	wireman
z uː	Zhu
t a ɪ f ə n	Typhon
m ʌ f l̩	muffle
f a ʊ s t i ə n	Faustian
m ɛ	meh
m ɪ l j ə ɹ i	milliary
j ɑ n	Jan
ɪ m j uː n o ʊ ɪ l ɛ k t ɹ ə ʊ k ɛ m ɪ l uː m ə n ɛ s n s	immunoelectrochemiluminescence
k æ s ə b l æ ŋ k ə	Casablanca
k æ n ə l ə z e ɪ ʃ ə n	canalisation
w ʌ k i	Wakhi
ə v ɛ n d͡ʒ	avenge
b ʌ t f ʌ k	buttfuck
iː l ɛ k t ɹ ɑ n ɪ k l i	electronically
k o ʊ b e ɪ	Kobe
ɡ a ʊ	gow
h ɪ l z b ʌ ɹ o ʊ	Hillsboro
h a t i	Hati
p ɪ l ə ɹ i	pillory
b ɔ ɪ l ə ɹ m e ɪ k ɚ	boilermaker
b e ɪ t s	Bates
f l e ɪ m ɪ ŋ	flaming
p u	pooh
s p e t͡ʃ l	spetchel
s a ʊ	sow
s ɝ k l ɪ p	circlip
ɡ ɪ ŋ k	gink
p l e ɪ n d	planed
j u ə n	yuan
s æ n d i	sandy
p ɹ ɑ s o ʊ p æ ɡ n o ʊ ʒ ə	prosopagnosia
b ɛ n ɪ f ɪ ʃ ɚ i	beneficiary
ʃ æ s e ɪ	chasse
ɛ l ɪ ɡ ə n s	elegance
t ɛ n t ɪ d͡ʒ ɪ n ə s	tentiginous
n o ʊ b ɑ d i	nobody
n o ʊ m ə n	gnomon
w ɑ f s ɪ k ə l	waffsicle
w ɛ l k	whelk
d ɪ l ʌ k s	deluxe
h ɛ t ə ɹ ə ʊ ɡ ɹ æ f	heterograph
d uː ʃ b æ ɡ	douchebag
ɹ ɛ ɡ j u l e ɪ t ɚ	regulator
f ʌ ŋ ɡ ə l	fungal
p ɪ ɡ m e ɪ l i ə n	pygmalion
p ɛ n ɪ l ə s	penniless
v ɔː	Vò
ɪ m ɒ ɹ ə l ɪ s t	immoralist
p ɹ ɑ d ɪ t ɔ ɹ i	proditory
s n ɪ k ə ɹ z	Snickers
l æ p s	lapse
t r ɪ s k ɛ l i ə n	triskelion
s ə b ɹ iː n ə	Sabrina
ɡ æ l ɪ l iː	Galilee
m ə θ a ɪ ə n ɪ l	methionyl
j ɪ p	yip
l ɛ t͡ʃ ə ɹ	lecher
ɛ m b ɹ i	Embree
d ə ɹ ɪ v ə t ə z e ɪ ʃ ə n	derivatization
s ɔ s ɪ d͡ʒ	sausage
v ɪ t ɹ i ɑ l	vitriol
ʃ uː l	shul
m a ɪ ð ə ɹ	mither
m æ d͡ʒ ɪ s t ə ɹ	magister
p ə t ɹ ɑ l ə d͡ʒ i	petrology
s o ʊ ɪ ŋ	sewing
k ɹ a ɪ̯ ɪ ŋ	crying
æ l j u m ɪ n i ə m	aluminium
b i s a ɪ d	beside
p o ʊ ə t ɹ i	poetry
ɡ l ɒ t ɒ ɡ ə n ɪ s t	glottogonist
s ɪ l f ɪ d	sylphid
p ɹ ə p ʌ l s	propulse
w ɪ ə d	wyrd
k ɹ a ɪ k o ʊ θ a ɪ ɹ ɔ ɪ d i a ɪ	cricothyroidei
k ɪ m n ə l	kimnel
k ə t ɒ l p ə	catalpa
m i k	meek
k l e ɪ v z	claves
b ə ɹ æ ŋ k ə	barranca
f l ɝ ɑ n	fleuron
k æ p ə	kappa
ʌ ð ɚ w ɝ l d l i	otherworldly
f ɹ æ n s i ə m	francium
s iː n ə s θ iː z i ɒ p ə θ i	cenesthesiopathy
ə n æ l ə ɡ ə s l i	analogously
b æ t k ɹ æ p	batcrap
m ɛ s a ɪ n	Messine
h ɔ l b ɚ d	halberd
s ɔː n i	sawney
ə b d͡ʒ ɛ k t ɪ v ɪ z ə m	objectivism
m ə s a ɪ ə	messiah
ɪ k s t ɝ n ə l	external
s t ɒ t ɪ ŋ k ə	stotinka
h e ɪ ɑː d ə	gheada
s p ɔː ɡ	spaug
h a ɪ l ə m	hilum
t ʌ f	tuff
ɡ e ɪ t s h ɛ d	Gateshead
ɛ n ɡ ɹ ə ʊ s m ə n t	engrossment
b ə ʊ s t f ə l	boastful
k ɒ m p ɜː ɹ ɡ ə t ɔː ɹ i ə l	compurgatorial
l ɑ ŋ s ɑ t	langsat
t s ɪ p ʊ ɹ o ʊ	tsipouro
s p ɛ k t ɹ ə ɫ	spectral
ə b æ ʃ l ə s l i	abashlessly
b ɹ ɛ k f ə s t i	breakfasty
ʃ ɑː m ə s	shamus
p ɝ k ə l e ɪ t	percolate
w ɪ s k i	whiskey
m e ɪ k ə n	macon
m ɪ ɹ ɚ	mirrour
ʃ i n ɪ s	shenis
w ɪ ɡ ɪ ŋ	wigging
s t ɔ ɹ ə d͡ʒ ə z	storages
ə m e ɪ z m ə n t	amazement
p l æ n ɪ t s	planets
k ə n s ɪ d ə ɹ ɪ ŋ	considering
h a ɪ p ɚ	hyper
b l a ʊ̯ s ə n	blouson
ɹ uː ɪ n e ɪ t ə	ruinator
k ə n s ɛ n t f ʊ l	consentful
v ə k ɛ ə ɹ i ə s	vicarious
h ɔ ɹ n b l ɛ n d	hornblende
s t æ n ɪ s l ɔː s	Stanislaus
d͡ʒ u s ɚ	juicer
t ɹ æ k	track
m ʌ l t i s ɛ k j ə l ɚ	multisecular
h ɛ k s ə p ɔː n	hexapawn
b o ʊ ɡ ə n v ɪ l	Bougainville
f ɹ e ɪ z ɪ ŋ z	phrasings
v a ɪ ɹ ə s ɪ z	viruses
s p ʌ f i	Spuffy
b l ɑ ɡ	blog
s iː d j u ə s	ceduous
ɪ k s ɛ l	excel
f a ɪ ɚ	fire
z iː	za
h o ʊ m k ʌ m ɪ ŋ	homecoming
ʌ n ɪ̈ k w ɪ v ə k b ə b ə l	unequivocable
b æ n	ban
ɹ ɛ p t a ɪ l	reptile
v ɪ n æ l ɪ t i	venality
s p l ɪ ʃ	splish
ɔ r i ə n t iː	orientee
f ɪ n ɪ t ɛ ɹ i	finitary
k ɔ ɹ ə ɡ e ɪ t ɚ	corrugator
d͡ʒ ɪ b l ə t s	giblets
k ɚ v ɛ t	curvet
f ɑ s f ɚ ə s	phosphorus
s ɪ ɹ e ɪ ɡ ə ʊ	cerago
p l e ɪ t s	plates
s l ʌ ɡ i	sluggy
h æ l ɪ d ə m	halidom
p ɛ n t ə m ɛ n t i	pentimento
p æ ɹ ə d ɪ s a ɪ ɪ k ə l	paradisaical
ə b ɑ t	abaht
s p ɜː ɹ m e ɪ ʃ i ə m	spermatium
s ʌ b f j uː	subfeu
w ɒ d z w ɜː ɹ θ	Wadsworth
b ɹ ɔ t	brought
f ɹ a ɪ t s	frights
t s uː ɹ ɪ s	tsuris
p æ n ɛ n d iː ɪ s t ɪ k	panendeistic
w iː k i	wiki
ɡ ɹ ɪ f ɪ n	griffin
ɪ s t ɒ p	estop
n ɪ ɡ ɹ ə	nigra
s p æ t ɚ	spatter
a ʊ t ɹ e ɪ	outray
n ə ʊ v ɪ ʃ ə s	novitious
t iː v ə ʊ ɪ z e ɪ ʃ ə n	tivoization
e ɪ d ə l m ə n	Edelmann
ɲ ɑː b ɔ ɹ ɛ t n iː	gnaborretni
ɹ iː w ɜː ɹ k	rework
t͡ʃ ɪ n t͡ʃ uː	Chinchew
ə v ɛ n t͡ʃ ə ɹ ɪ n	aventurine
b j ʊ ɹ ɑː k ɹ ə s i	burocracy
h ə m ɑ s ə m i	homosemy
k iː w i	kiwi
p e ɪ t ə n s i	patency
f ɪ ʃ t	fished
ə b z ɔ ɹ p ʃ n̩	absorption
ɹ ʌ n ə w e ɪ	runaway
t ə ɹ i n	tureen
f j uː l ɪ d͡ʒ ɪ n ə s	fuliginous
d æ m z	damns
l ɑ ɡ ə ɹ ɹ ɪ ð m	logarithm
s æ l ɪ s a ɪ d	salicide
k ə ɹ ɪ n	Corinne
æ s p ɛ k t ə b ə l	aspectable
s ʌ k j ʊ b ə s	succubous
f ɔ ɹ ɪ s t ɹ i	forestry
t s ɑː ɹ	czar
l ʌ m z d ə n	Lumsden
m ə ʊ l ə l	molal
n u d ɪ t i	nudity
p ɪ ɹ ə b j uː t ə m iː n	pyrrobutamine
v e ɪ ɡ ə z	Vegas
f uː k i	fuki
ɛ k s t ə s ɪ s	ekstasis
ɑ k s ɪ t o ʊ n	oxytone
p æ t i	Patty
ɹ ə f ɜː ɹ ə ɹ	referer
ə s ɝ t	assert
ɜ ɹ v a ɪ n	Irvine
t ʊ p	twp
t ɹ æ v l ɪ ŋ	traveling
ɪ n s ɛ k t	insect
p ɹ ɛ m ɪ s ɪ z	premices
h ɑ ɹ k ə n	harken
s ɛ d ɪ ʃ ə n	sedition
o ʊ b ɑ m n ə	Obamna
p a n ə ɹ a m ə t ə	panoramata
w ɑ n t ɑ n	wonton
b ə ʊ t i	boatie
v ɛ ɹ ə l i	verily
l ɪ b ɚ t i n	libertine
k ɑ p i	copy
t iː z ɪ ŋ	teasing
m ə t æ k ɹ ə n ɪ s t ɪ k	metachronistic
f ɔː ɹ l ɛ n d	forelend
ɹ ɛ l ɪ k d	reliced
w ɪ k ə f o ʊ b	wiccaphobe
s k iː m ə ɹ	Schemer
f æ d ɪ ʃ	faddish
k ə n s t ɹ e ɪ n t s	constraints
l ɛ p t ɪ n i z	Leptines
æ b s t ɝ d͡ʒ n̩ t	abstergent
s ʌ b t ɪ l	subtile
l uː	lew
d iː l a ɪ s	delice
k l ɔː ʒ ʊ ə ɹ	clausure
ə t v ə ʃ	Eötvös
ʃ o b e	shobe
s ʌ ɪ k ɒ ʊ d͡ʒ ɛ n ɪ k	psychogenic
b æ b d ə s	baptist
f o ʊ m o ʊ	FOMO
æ n s ɛ s t ɹ ə l	ancestral
p ɛ ɹ ə m i s i ə m	paramecium
ɪ t s	its
ɑ p t ɪ k	optic
d ə f l ɑ k j u l e ɪ t	deflocculate
l e ɪ t ɹ æ n t	latrant
ɪ ɹ æ k i	Iraqi
v ɪ s t ə	vista
d iː b ʌ ɡ	debug
f uː l ɪ ŋ	fooling
d ɔ l	doll
t u j ɛ ɹ	tuyere
p r o ʊ t ə ɹ æ n θ ə s	proteranthous
s æ n t æ l	santal
s l ɪ p i	slippy
l æ ŋ s æ t	langsat
l i ɡ ə l	legal
n ɑ k t	knocked
ə ɡ e ɪ v iː	agave
ɜː f	oeuf
æ n t i k ə ʊ d ɒ n	anticodon
ɹ ɛ t͡ʃ ɪ d n ə s	wretchedness
s ɛ v ə n t iː n θ	seventeenth
θ j uː d	thewed
f iː z ɪ b ɪ l ɪ t i	feasibility
ə k æ n θ ə k a ɪ l ə n i m ə	Acanthocheilonema
ɑ s t ɛ n s ɪ b ə l	ostensible
ɪ n f ɔ ɹ m	inform
m ɛ d ɪ k ə m ə n t	medicament
ʃ ɹ ɔ f	shroff
t a ɪ j ɜː ɹ	tailleur
n ʌ m b ɚ	number
ə b z ɔ ɹ b ə t	absorbate
s ə f ɪ ʃ ə n t	sufficient
ɹ e ɪ k s	rakes
k ɑː n s ɪ k w ɛ n t l i	consequently
d ɪ s k o ʊ	disco
l e ɪ d ə l	ladle
ɑ n ɚ z	honors
æ m p l ə f a ɪ ɚ	amplifier
ʃ ɪ p w ɝ m	shipworm
ɪ f ɹ ʌ n t ə ɹ i	effrontery
b ɪ s t ɚ	bistre
o ʊ v ɚ s l ɛ p t	overslept
p ɛ n ɪ s ɪ l ə m iː n	penicillamine
æ ɹ ɪ d	arid
w a ɪ n d z	winds
j uː θ ə n a ɪ z	euthanize
d͡ʒ æ z d	jazzed
t ɹ ɑː n s f ə ɹ w ɛ ə ɹ	transferware
ʌ n d ɚ ɹ ɪ t ə n	underwritten
d͡ʒ ɛ s t ɪ k j ə l e ɪ t	gesticulate
s ɑː ɹ ə n	sarin
ɪ l ɪ k w ɪ d	illiquid
s k w ɝ ə l	squirrel
s a ɪ k ɹ ə t ɹ ə ʊ f ɪ k	psychrotrophic
s o ʊ m a ɪ t	somite
ə n ɛ k s	annex
æ k s ɛ n s ɚ	accensor
s ɛ t s w ɑ n ə	Setswana
k l iː o ʊ	Clio
ɹ ɪ k	Rick
k ɑ ɹ b ə n e ɪ d o ʊ	carbonado
h o ʊ l i ɚ	holier
ɛ ɹ ə m ɪ t ɪ k ə l	eremitical
b ɒ n z ə	bonza
k ɑ l ɪ n z	collins
s t iː l ɛ k ʃ ə n	stealection
ə p ɛ l	appel
f ɑː d i	fady
t a ɪ k ə n ɔː t	taikonaut
k æ l s ɪ s	Chalcis
ɡ ɔ ɡ ə m i l ə	Gaugamela
θ iː ɒ ɹ ɪ k	theoric
ɹ ɪ k æ l s ɪ t ɹ e ɪ t	recalcitrate
s a ɪ m ə f e ɪ n	cymophane
ɹ ʌ t͡ʃ	rutch
ʌ n k ɑ n ʃ ə n b ə l	unconscionable
ə b d͡ʒ ɛ k t ɪ d	objected
t e ɪ l b o ʊ n	tailbone
m ə d ʌ l ə ɹ i	medullary
f iː m e ɪ l z	females
s j u ə ɹ d	Seward
s p a ɪ n l i	spinely
p ə ɹ d j ʊ ə ɹ	perdure
s l a ʊ t͡ʃ	slouch
ɡ iː ʃ ə n	Gieschen
d ɹ ɛ s ɪ ŋ	dressing
ɔ t ə ɡ n ə ʊ s ɪ s	autognosis
ʌ n ɑ ɹ m	unarm
s t ɪ p j uː l	stipule
t ɛ n d ɪ n ə s	tendinous
m æ k i	macky
k a ʊ d ɚ f l ʌ d ɪ ŋ	counterflooding
d ɹ ʌ d͡ʒ d	drudged
ɪ n f ə l ɪ s ɪ t ə s	infelicitous
ɛ f e ɪ k j uː	FAQ
m ʌ s n t	mus'n't
s p æ t͡ʃ k ɑ k t	spatchcocked
s ɪ m p l ə f a ɪ	simplify
ɹ ə f l i ʒ i ə n	Rafflesian
d a ɪ ɹ ə	Deira
ɪ n f l æ m ə t ɔ ɹ i	inflammatory
w ʊ d s t ɒ k	Woodstock
æ s ɪ t ə b ə l	acetable
t e ɪ k ɪ ŋ	taking
m o ʊ l ɪ s t e ɪ ʃ ə n	molestation
j ʌ ŋ ɡ ɚ	younger
t ɑ ɹ l æ k	Tarlac
l ɪ v ə ɹ p uː l	Liverpool
ɪ n t ɚ s ɛ k s	intersex
k j ɛ v	Kiev
m ɑ ɹ d͡ʒ	marge
k ɔː s t ɪ k	caustic
l ɛ ɡ i	leggy
ɛ k s t ɪ ɹ i ə ɹ a ɪ z ɪ z	exteriorizes
ə d͡ʒ ɔ ɪ n d	adjoined
s ɪ v ɪ k	Civic
s e ɪ l ɪ ʃ ə n	Salishan
l iː f t	leafed
k o ʊ d ɛ k s	codex
b ʌ n j ə n	bunion
ɪ n t ɚ k æ l ɚ i	intercalary
ɡ ʌ l t͡ʃ ɪ z	gulches
b æ d ɪ n ɹ i	badinerie
n ɑ d͡ʒ ə l ə s	nodulus
ɪ l n ə s ɪ z	illnesses
ɹ ɝ	Ruhr
ə m i d ɑː	Amidah
p æ s ə n d͡ʒ ɚ	passenger
ɪ n uː ɪ t	Inuit
s ɪ s t	cyst
d i m ɪ n	demin
æ n ə ɡ ɹ æ m s	anagrams
l uː n	lune
n iː t	neat
d i n a ʊ n s	denounce
f ɔː ɹ ɡ e ɪ v	forgave
ɪ m e ɪ ɡ ə n i z	imagines
p ɑ ɹ d͡ʒ ɪ t	parget
p iː b ɹ ɒ x	pibroch
b ʊ l i ɪ ŋ	bullying
m o ʊ l d	mold
h ɒ l k æ d	holcad
p a t ɪ d	patted
n a ʊ t	knout
ʍ ɑ p	whop
b iː s t	beast
s a ɪ k o ʊ p æ θ s	psychopaths
t w ɝ k ə l ɪ ʃ ə s	twerkalicious
ɝ s ʊ n d	Oresund
t͡ʃ iː p t	cheaped
d ɪ s f ɪ ɡ j ɚ	disfigure
æ b s t ə n n̩ t	abstinent
h j uː m ʌ ŋ ɡ ə s	humongous
ə t ɛ m p t ɪ d	attempted
k ɑ h e ɪ	Caughey
k ɪ s p ɚ	kissper
d ɪ t͡ʃ ɪ ŋ	ditching
z ɛ n ɪ θ s	zeniths
m ɑ t s	mozz
k æ l ɪ k s	calyx
f ɔː t ə t͡ʃ k ə	fortochka
z ɪ b ɪ n e ɪ	Zybyne
ɡ æ d͡ʒ ə t b ɑ n	gadgetbahn
ə m j uː z	amuse
d e ɪ v ə	deva
k ʌ m p ə s t	compassed
p ɹ ɪ n s ɪ p i e ɪ t	principiate
s l ɪ p	slip
s p a ɪ ə l	spial
d͡ʒ ɑ n ə θ ə n	Jonathan
s i ɛ s ɛ k s	CSX
p ɑ k s	pox
t ʌ z	tuz
n ɪ p	Nip
t o ʊ n ɪ ŋ	toning
n æ t s k i	natsci
m a ɪ ɡ ɹ e ɪ n	migraine
p e ɪ s l a ɪ n	paceline
m ɪ k s t	mixt
p ɹ o ʊ t ə ʒ e ɪ	protégé
n ʌ n ə ɹ i	nunnery
d ɹ æ ʒ w ɑː	drageoir
m ʌ l b ɛ ɹ i	mulberry
t w a ɪ f ə ʊ l d	twifold
ɪ f ɛ k t ɪ d	effected
p æ d l̩	paddle
ɹ ɑː b æ t	Rabat
l	l
θ a ɪ l	thyle
d ʊ ɹ ɑː t s o ʊ	Durazzo
p æ ɹ ə f ɹ ɛ n ɪ k	paraphrenic
p iː k	Peke
l a ɪ ɹ ɪ d	Lyrid
f æ t l ə s	fatless
a ɪ s t ɛ ð v ɒ d a ɪ	eisteddfodau
t ə ʊ n ɛ t	townet
m æ l ɪ n s ə n	Mallinson
w ɪ ð	withe
s p uː n i	spoony
uː z i	oozy
k l e ɪ ʃ ə	klesha
k ɪ k	kick
ɡ ɪ n i	Guiney
d ɛ s ə d͡ʒ ɛ s t ɹ ə l	desogestrel
t ɛ k n ɑ l ə d͡ʒ i	technology
t uː d ə l uː	toodeloo
f ɔ ɹ s k ɪ n	foreskin
s æ l iː	sallee
ɪ n h j uː m ə n	inhuman
l a ʊ n d͡ʒ	lounge
b ɹ æ n d͡ʒ ə l i n ə	Brangelina
æ n ɪ m ə l	animal
d͡ʒ ɛ n ə ɹ e ɪ l i ə	generalia
ɛ s k e͡ɪ p w e͡ɪ	escapeway
k uː t s	coots
m ɒ p i	mopy
ɪ n t a ɪ ɹ l i	entirely
d ɛ n z	dens
ʃ i ɛ n	Xian
ɪ n ɪ ʃ l i	initially
t ʌ n z	tons
l iː θ iː ə n	letheon
n a ɪ d ʒ ɪ ɹ i ɛ n	Nigerien
t a ɪ l w ɜː ɹ k	tilework
l ʌ k s	lux
k a ɪ æ k t ɪ v ɪ s t	kayaktivist
t a ɪ f ɔ ɪ d	typhoid
p ɹ a ʊ d l i	proudly
s e ɪ t ɪ v	sative
ɹ ɛ n	Rennes
k æ s t ə l ə n	castellan
t ɹ æ d͡ʒ ɛ d i	tragedy
ɹ ə ʒ iː m	regime
ə b i l	abele
ə k s ɛ s ə b ɪ l ə t i	accessibility
t ɑː ɹ ə ɡ ə ʊ n ə	Tarragona
f æ t ɑ w ɑ	fatwa
ɡ æ m ə n	gammon
ɑː ɹ i ɑː ɹ i	ariary
t a ɪ ɹ ə m iː n	tyramine
d ɪ k ɪ n z	Dickens
s ɛ n t j ʊ ɹ i ə n	centurion
ɹ ə k u n	raccoon
h iː l d	heeled
æ b d ɪ k e ɪ t ɪ ŋ	abdicating
n ɪ p ə l l ə s	nippleless
p ɛ s ɪ t ɛ ɹ i ə n	pescetarian
p l ʌ m z	plumbs
p ɹ ə s ɛ s	process
p ɹ ɪ v ɪ t i	privity
t͡ʃ ɛ n t ɛ z ɪ m o ʊ	centesimo
t ɛ n t ɛ n	tenten
ə b ɔ t s o ʊ	abbozzo
k j u m ɪ n	cumin
ɪ n s o ʊ l v e ɪ t ɪ d	insolvated
n j uː d ɪ b ɹ æ ŋ k	nudibranch
t ɛ ə ɹ	tare
b ɑː ɹ b æ ɹ ɪ k	barbaric
æ p ə θ i ɪ z ə m	apatheism
n e ɪ z o ʊ d u ɒ d ə n ə l	nasoduodenal
s ɔː l t b ʊ ʃ	saltbush
l ɒ n z d ə l a ɪ t	lonsdaleite
z æ l ə p l ɑ n	zaleplon
d͡ʒ ɑː n iː k e ɪ k	johnnycake
f l o ʊ ɪ ŋ	flowing
l æ p	lap
h w j uː	whew
f ə ʊ k ə m iː l ɪ ə	phocomelia
h ɔ ŋ h u	Honghu
k ɑ ɹ s t	Karst
ɪ n o ʊ k i ə n	Enochian
d ʌ b ə l l i	doubly
p ə d æ l ɪ t i	pedality
o ɹ j ʊ l ə n t	aurulent
ɛ n h a ɪ p ə s t e ɪ ʒ i ə	enhypostasia
s l a ɪ t	slite
b æ k h æ n d	backhand
æ ŋ k ʃ ə s l i	anxiously
k l æ p ɚ	clapper
æ b l ɛ f ə ɹ ɑ n	ablepharon
n i	knee
r ɛ s ə p r ɑ s ə t ɛ r i ə n	reciprocitarian
l uː n e ɪ ʃ ə n	lunation
ʃ ɛ l z	shells
ʃ ɛ v ɑ l	cheval
v ɛ ɹ ɪ t ɑː s	veritas
s ɛ k ə n ɑ l	Seconal
t͡ʃ ɛ z ə n t	Cheshunt
v ɪ v ɪ f ʌ ɪ s	vivifies
m ɛ m b ɹ e ɪ n	membrane
k ə r ɑː t͡ʃ i	Karachi
θ i s i z	theses
p æ ɹ ə l ɪ p s ɪ s	paralipsis
p ɑ ɹ ʃ æ l ɪ t i	partiality
t ʌ n i f ɑ	taniwha
p ɹ ɒ v ɪ d ə n t	provident
d͡ʒ ə h ɑː d	jihad
f l a ɪ ɪ ŋ	flying
k æ n i ə	Canea
ɛ p ə l ɛ t	epaulet
k ʌ m p f t ə b ə l	comfortable
r ɑ m j ʊ l ə s	Romulus
b j u k ɑ l ɪ k	bucolic
ɑː ɹ s h o ʊ l	arsehole
ɹ i m e ɪ d	remade
f ɔ ɪ e ɪ	foyer
ɒ l t ɪ p ɹ æ z	oltipraz
m ɪ θ ɹ ə m a ɪ s ɪ n	mithramycin
æ k ə ɹ ɪ d	acarid
m o ʊ z ə s	Moses
t͡ʃ a ɪ l d ɪ ŋ	childing
b ɑ ɹ d o ʊ	bardo
n ɔ ɹ m ə l i	normally
ɪ n s a ɪ k l ə p iː d i ə	encyclopaedia
ɹ ɪ t s i	ritzy
ɪ d͡ʒ æ k j ə l ə t ɔ ɹ i	ejaculatory
ɡ ɛ t o ʊ	ghetto
b ɛ n d ə m ɪ ə ɹ	Bendemeer
ɹ ə m ɑ n ə θ ɑ p ʊ ɹ ɑ m	Ramanathapuram
t e ɪ l d	tailed
ɡ ɑː ɹ n ɚ	garner
m ɑ ɹ t i n i	Martini
f e ɪ h o ʊ ə	feijoa
p ɛ n d ɚ ɡ ɹ æ s	Pendergrass
t ɝ b j ə l ə n t	turbulent
ɪ n t ɚ n ɛ t	Internet
s a ɪ	Sy
b ɝ θ ɚ ɪ z ə m	birtherism
l e ɪ m	lame
k ɹ ɪ m p s	crimps
k æ n ə ɹ ə s n ə s	canorousness
m æ n w ɑ	manhwa
k ɑ m p ə ɹ ə b l̩	comparable
ɪ s ɔ ɪ n	essoin
ɛ n d l ə s n ə s	endlessness
s ʌ f ɹ ə ɡ e ɪ t	suffragate
t ɹ ʌ f l̩	truffle
b ə ʃ i ɹ	Basheer
s p a ɪ m	spime
k ʌ l t ɪ v ɑ ɹ	cultivar
s e ɪ ɡ ə n	Sagan
j ɑ ɡ o ʊ n ə	yagona
h ɛ n z f ə ɹ d	Hednesford
æ n t ə l d͡ʒ iː z ɪ k	antalgesic
s ɛ k ə n d z	seconds
d ɑ d ə l	doddle
b ʌ s ɪ n	bussin'
t ɪ k ɑː l	tical
h w a ɪ ɑ n	Huai'an
w o ʊ n t	won't
f ɛ ɹ ə l	ferryl
b ə k ʌ m	become
n a ɪ	nye
æ k t ɚ	actor
k ə b ɑː l	cabal
n e ɪ t	Nate
ɹ ɔ ɪ b ɔ s	rooibos
s ɪ d ʌ k t ɪ v	seductive
e ɪ d͡ʒ ə n s i	agency
θ ɪ ɹ ə	Thira
s ʌ l f ɚ	sulfur
d ɛ l b ɹ ʊ k	Delbrück
s f e ɪ l ə ɹ a ɪ t	sphalerite
b ɔː ɹ ɡ ə ʊ	borgo
m ɪ s k ʌ m f ə ɹ t	miscomfort
w ɪ ɹ ə	wirra
ɹ e ɪ z	res
p ɹ ə s θ ɛ t ɪ k s	prosthetics
ɹ ɪ s ɪ p ɹ ə k e ɪ t	reciprocate
b ɹ ɑː z ə v ɪ l	Brazzaville
